instance_id,random_seed,scenario_id,scenario_class,n,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,objective_for_reporting_nils,objective_for_reporting_no_unpairing,objective_for_reporting_paired_baseline,improvement_pct_vs_no_unpairing,improvement_pct_vs_paired_baseline,nils_result_vs_no_unpairing,nils_result_vs_paired_baseline,cpu_time_seconds_nils,cpu_time_seconds_no_unpairing,cpu_time_seconds_paired_baseline,customers_served_by_drone_nils,customers_served_by_drone_no_unpairing,customers_served_by_drone_paired_baseline,drone_service_share_nils,drone_service_share_no_unpairing,drone_service_share_paired_baseline,waiting_sync_cost_nils,waiting_sync_cost_no_unpairing,waiting_sync_cost_paired_baseline
S0022_R05,2202031,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,143.16245841204383,145.26132152611126,290.41428971327895,1.4448878008384005,50.70405848369731,Win,Win,0.3221423625946045,0.6189296245574951,0.4555020332336426,6,8,4,0.4,0.5333333333333333,0.2666666666666666,0.0,22.78688691456394,123.37605094659706
S0022_R06,2202032,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,158.55048998219624,216.697059624929,320.8177520352858,26.833114276389352,50.57926533792378,Win,Win,0.1713042259216308,0.2105953693389892,0.1510343551635742,4,4,4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,50.56782835486881,156.32468833979368
S0022_R07,2202033,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,123.9483082369524,180.59673937967173,125.32067672749172,31.367360970801542,1.0950854450965934,Win,Win,0.2451627254486084,0.4353079795837402,0.2272837162017822,6,6,6,0.4,0.4,0.4,0.0,51.5317152346926,0.0
S0022_R08,2202034,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,120.29337496103383,193.0304595951842,229.88267535838517,37.68166163344981,47.67183965755686,Win,Win,0.3407361507415771,0.3042190074920654,0.249006986618042,8,6,3,0.5333333333333333,0.4,0.2,0.0,60.22742770261004,53.34559343328557
S0022_R09,2202035,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,123.00358504388792,239.1221644195735,169.0739436123041,48.56035811550249,27.248644932573445,Win,Win,0.248223066329956,0.2680270671844482,0.330890417098999,5,3,5,0.3333333333333333,0.2,0.3333333333333333,0.0,83.34943647314188,42.8298081429559
S0022_R10,2202036,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,1,3,high,2.0,uniform,short,strict,89.67198810566029,88.48209469596098,187.0434483232961,-1.3447844038819132,52.0582041715429,Loss,Win,0.2719945907592773,0.4480490684509277,0.179795503616333,8,9,3,0.5333333333333333,0.6,0.2,0.0,9.616531169659638,61.18061438203293
S0023_R01,2302027,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,115.7297177880526,154.13720622299186,214.57217180185296,24.9177271186392,46.06489890267625,Win,Win,0.1535768508911132,0.4140553474426269,0.2368621826171875,5,2,3,0.3333333333333333,0.1333333333333333,0.2,0.0,32.43753275338795,83.7654773464992
S0023_R02,2302028,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,114.9142347069623,139.70091056306632,234.73666391305807,17.742673083662087,51.045468231786614,Win,Win,0.1408967971801757,0.3288929462432861,0.4100828170776367,4,4,6,0.2666666666666666,0.2666666666666666,0.4,0.0,24.786675856104,120.33391131740136
S0023_R03,2302029,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,126.13477599124256,196.529975260142,221.8418675783633,35.819064840220435,43.142032940789775,Win,Win,0.3077650070190429,0.3472604751586914,0.2254776954650879,6,7,6,0.4,0.4666666666666667,0.4,0.0,82.4438989578698,105.5134671276416
S0023_R04,2302030,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,86.85168104681034,92.6200401929234,244.74526715912185,6.227981691756797,64.51343796963253,Win,Win,0.2753934860229492,0.6011075973510742,0.4128918647766113,5,5,8,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.0,5.768359146113071,71.65033801947347
S0023_R05,2302031,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,143.74192834854765,3363.6529037156943,1991.7699149944017,95.72661233298591,92.78320616922504,Win,Win,0.3521842956542969,0.6248817443847656,0.5570902824401855,9,9,7,0.6,0.6,0.4666666666666667,0.0,58.55367118002436,105.57587491618123
S0023_R06,2302032,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,121.20952024375823,177.3358776860677,203.235619806654,31.649747459263857,40.360100085275604,Win,Win,0.24444580078125,0.5859670639038086,0.8685133457183838,5,3,5,0.3333333333333333,0.2,0.3333333333333333,0.0,55.249103234062304,86.22230972903908
S0023_R07,2302033,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,133.43852873421318,144.7419402310807,213.02498327782607,7.80935468933303,37.36015058844842,Win,Win,0.1940505504608154,0.2863314151763916,0.1507747173309326,6,9,3,0.4,0.6,0.2,0.0,18.584847588845893,57.80812729515509
S0023_R08,2302034,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,154.3564265212775,156.3223118223638,2089.1706455857147,1.2575845880018712,92.61159317706178,Win,Win,0.3046751022338867,0.2496299743652343,0.2882118225097656,7,8,2,0.4666666666666667,0.5333333333333333,0.1333333333333333,0.0,0.0,294.9842368047329
S0023_R09,2302035,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,88.24681064404795,156.1521672404837,230.3580192996345,43.4866565072116,61.69145276020875,Win,Win,0.3622694015502929,0.4125096797943115,0.7897541522979736,6,7,9,0.4,0.4666666666666667,0.6,0.0,48.10788171607671,116.3176308210872
S0023_R10,2302036,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.10,15,1,3,high,2.0,uniform,long,strict,120.40181659144012,171.90741885243955,272.2781323388074,29.961244607604964,55.7798433692725,Win,Win,0.2096586227416992,0.4421553611755371,0.4010713100433349,5,6,6,0.3333333333333333,0.4,0.4,0.0,36.99022408926078,114.7430055391738
S0024_R01,2402027,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,270.4182400301421,344.2370392266541,301.08178730330405,21.444176769109344,10.184457700947577,Win,Win,5.689758539199829,35.442118406295776,24.212284564971924,5,5,4,0.1,0.1,0.08,0.0,83.40236248722465,53.02274346278449
S0024_R02,2402028,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,343.8066831852733,480.2003660312428,563.2774275613656,28.403494144170534,38.96317047999981,Win,Win,3.992027521133423,17.470210313796997,34.6126434803009,2,3,3,0.04,0.06,0.06,0.0,103.687737541654,167.10950616771655
S0024_R03,2402029,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,290.9944377589702,597.7258080208688,3577.039486763861,51.31640062146848,91.86493638564129,Win,Win,3.854276418685913,12.340458154678345,11.423784255981444,3,2,2,0.06,0.04,0.04,0.0,172.43797235205682,303.9927357531385
S0024_R04,2402030,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,362.9558231575679,473.2994455989989,472.4598494289638,23.31370202679662,23.17742479149231,Win,Win,3.4465484619140625,24.839126586914062,92.8669126033783,5,3,4,0.1,0.06,0.08,0.0,52.752193962110326,221.8241476228901
S0024_R05,2402031,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,296.60240353245047,478.0251106125015,454.3320446908201,37.9525474817821,34.71682066047247,Win,Win,4.593006134033203,24.02561092376709,37.3885133266449,3,3,3,0.06,0.06,0.06,0.0,77.66611390606961,171.48233300818976
S0024_R06,2402032,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,164.55553047716,277.2979509085987,411.83960619602857,40.65750217844206,60.04378209345062,Win,Win,3.38295578956604,20.835042715072632,24.64621353149414,5,5,3,0.1,0.1,0.06,0.0,80.37470731971942,244.05516165066092
S0024_R07,2402033,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,264.01877391562294,440.7925518815929,420.0874270417064,40.10362180835022,37.15146968932944,Win,Win,4.535978555679321,16.357728719711304,15.584335327148438,3,2,2,0.06,0.04,0.04,0.0,92.20738932152987,118.8265262490134
S0024_R08,2402034,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,260.37392686895726,427.0790296190583,450.6513067279018,39.03378325524365,42.22275116442342,Win,Win,4.635021686553955,26.338743925094604,21.80476140975952,4,5,3,0.08,0.1,0.06,0.0,177.4316136142498,207.5811896838311
S0024_R09,2402035,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,291.9360173223285,474.9554944665604,521.5172580390642,38.53402671965879,44.02179164309438,Win,Win,3.307699918746948,32.45187878608704,23.80609560012817,3,3,4,0.06,0.06,0.08,0.0,56.00085375515626,151.39291661175943
S0024_R10,2402036,S0024,n50_p0.25_d1_clustered_Elow_V1.25_Hshort_PWflat_B0.10,50,1,3,low,1.25,clustered,short,flat,376.21936790769706,737.5408709323674,437.3059701027742,48.99003123283232,13.968847070786794,Win,Win,4.676912307739258,15.816036462783812,17.42288851737976,2,1,1,0.04,0.02,0.02,0.0,241.46248228643591,51.332282009147264
S0025_R01,2502027,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,333.9274208405992,388.60698004578825,219.28579853852955,14.070658020282169,-52.27954708700691,Win,Loss,3.572674512863159,24.24212217330933,9.769402742385864,5,3,1,0.1,0.06,0.02,0.0,205.35782093165028,0.0
S0025_R02,2502028,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,245.79624071657284,448.3108278429389,644.4637468648552,45.17280746948967,61.860346386851674,Win,Win,4.100910663604736,52.73703861236572,20.589061498641968,2,3,4,0.04,0.06,0.08,0.0,96.90203046641986,279.45521620457373
S0025_R03,2502029,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,448.0580844172911,480.2008753605057,580.1232028685745,6.693613567256347,22.76501229363901,Win,Win,2.6746058464050293,68.48474764823914,16.223923921585083,2,6,3,0.04,0.12,0.06,0.0,109.09552887312348,87.46301898044663
S0025_R04,2502030,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,293.8217684108266,376.73974271054254,373.5981202432942,22.009351522922184,21.353520670959398,Win,Win,8.005868434906006,32.44883990287781,14.46599531173706,4,7,2,0.08,0.14,0.04,0.0,139.61161151444094,97.47270510683852
S0025_R05,2502031,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,269.681773573176,485.4996176303854,618.2448650225692,44.452732035211035,56.3794559679309,Win,Win,6.923396110534668,82.48507022857666,22.92733144760132,5,6,3,0.1,0.12,0.06,0.0,179.53918846907777,195.66846864983847
S0025_R06,2502032,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,261.30442159621657,433.7570282155827,639.1620121309534,39.757881809734045,59.11765457946525,Win,Win,5.362152814865112,65.8856942653656,38.15615129470825,5,5,3,0.1,0.1,0.06,0.0,178.29493478840973,264.6213074968153
S0025_R07,2502033,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,525.4487352198234,678.1858523095304,493.6405116613338,22.52142485272552,-6.443600718960432,Win,Loss,3.264221668243408,64.07968235015869,21.219743967056274,5,6,3,0.1,0.12,0.06,0.0,110.82351499961794,0.0
S0025_R08,2502034,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,238.6592294394388,488.0223007556617,303.04288526546543,51.096654995090404,21.245724270882178,Win,Win,3.590962648391724,40.2840416431427,19.660109519958496,6,6,4,0.12,0.12,0.08,0.0,127.64698047190538,76.83274275851655
S0025_R09,2502035,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,242.8394920321329,440.585846211996,350.2662537787676,44.88259345596721,30.670029038677168,Win,Win,5.304875135421753,31.413041591644287,10.452269077301024,4,4,1,0.08,0.08,0.02,0.0,70.59246231632397,105.1848011287914
S0025_R10,2502036,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,2,3,low,1.25,clustered,medium,flat,325.3361673437904,477.96166663830354,2480.510697745307,31.932581616427445,86.88430702437572,Win,Win,4.022754430770874,38.02995204925537,15.729374408721924,4,5,2,0.08,0.1,0.04,0.0,115.29762650589244,239.4041448787305
S0026_R01,2602027,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,7348.255708509908,6451.499158024792,9012.950371176012,-13.899971596054097,18.47003027987265,Loss,Win,3.427694320678711,3.8628416061401367,2.16563081741333,3,3,3,0.06,0.06,0.06,0.0,154.54325046200944,95.55908269718566
S0026_R02,2602028,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,17557.99239785312,9434.291885249808,21874.62842556012,-86.10821682657962,19.73352846836515,Loss,Win,1.2001750469207764,2.502726554870605,2.2837722301483154,5,2,2,0.1,0.04,0.04,0.0,138.90278956746226,100.36683691357555
S0026_R03,2602029,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,26393.78199997596,20204.211165635035,28514.79019075505,-30.63505317578867,7.438273880292328,Loss,Win,1.2851698398590088,3.526329278945923,3.647958993911743,5,5,4,0.1,0.1,0.08,0.0,67.09094999972221,166.97928413362197
S0026_R04,2602030,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,49431.9894443996,49454.737800031166,45675.41721492156,0.045998334322479045,-8.224494615564934,Win,Loss,4.415143728256226,2.294618844985962,1.653956413269043,3,3,4,0.06,0.06,0.08,0.0,22.74835563157465,191.7925755686636
S0026_R05,2602031,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,22999.738326853127,21850.35820419972,29730.989472751862,-5.2602346923195515,22.640521776336627,Loss,Win,1.951796293258667,3.00451922416687,0.7494175434112549,5,6,2,0.1,0.12,0.04,0.0,116.93761330266577,166.57905146229064
S0026_R06,2602032,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,21451.20516142478,16177.524747058127,13776.230434398927,-32.59880913070875,-55.711718554457526,Loss,Loss,2.7875120639801025,3.6175107955932617,1.433915138244629,4,2,2,0.08,0.04,0.04,0.0,136.406647712184,191.01847761858176
S0026_R07,2602033,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,10617.228910869371,10593.430332616164,11945.958521387847,-0.22465412530191764,11.122837971850819,Loss,Win,1.296144962310791,3.452300310134888,2.224474668502808,5,5,4,0.1,0.1,0.08,0.0,155.6622656847683,257.40454443179004
S0026_R08,2602034,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,31507.45259251273,40846.2578330269,46550.88293802546,22.863306789791473,32.31610099756966,Win,Win,1.2208590507507324,2.2249794006347656,1.182518482208252,4,4,2,0.08,0.08,0.04,0.0,117.85931280021968,271.8767106764682
S0026_R09,2602035,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,11631.145996973204,9897.703738041277,74225.54533439531,-17.513579965720112,84.3299959002343,Loss,Win,3.991448879241944,3.7656171321868896,0.8518571853637695,4,4,2,0.08,0.08,0.04,0.0,72.20332873026871,486.7284522472692
S0026_R10,2602036,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,1,3,low,2.0,uniform,medium,base,50280.660051038496,78555.32459390217,80057.73251041255,35.993313870233166,37.19449892676033,Win,Win,8.563752889633179,34.39106869697571,5.152370691299439,4,4,1,0.08,0.08,0.02,0.0,12.539744908553208,41.15554092428464
S0027_R01,2702027,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,7832.5740675309025,8305.07388770761,10236.175336101562,5.6892909872368085,23.481439010657553,Win,Win,3.550444364547729,3.0095059871673584,1.5789990425109863,3,3,2,0.06,0.06,0.04,0.0,95.44153800082071,119.46338329388009
S0027_R02,2702028,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,2774.114450654364,2937.033312949706,1911.4515329884305,5.547055308396219,-45.13129957928969,Win,Loss,1.0918474197387695,2.884309768676758,1.6481192111968994,4,4,3,0.08,0.08,0.06,0.0,248.53061294507745,285.7814829522555
S0027_R03,2702029,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,2634.915659070831,3034.0708477655435,3397.483050667032,13.155763616682586,22.4450683115692,Win,Win,3.725215196609497,3.943071603775024,2.690586566925049,3,3,1,0.06,0.06,0.02,0.0,110.34378955092492,170.9687020883114
S0027_R04,2702030,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,6291.711646331891,6139.290147051643,6229.0883169552,-2.482721872225694,-1.0053369962059133,Loss,Loss,1.4251980781555176,4.114058494567871,4.021595478057861,4,4,4,0.08,0.08,0.08,0.0,93.04037083831746,119.9293147560012
S0027_R05,2702031,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,6363.565453938808,6303.724738653588,17223.974314664563,-0.9492913755939318,63.0540237828801,Loss,Win,1.4547090530395508,3.5096960067749023,1.6435089111328125,4,4,2,0.08,0.08,0.04,0.0,156.56301186542424,310.9469918719474
S0027_R06,2702032,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,1712.715161721094,1715.0804792365775,2136.3675494547183,0.13791291686418528,19.830500975441062,Win,Win,1.0910658836364746,2.1301610469818115,1.3303382396697998,3,2,0,0.06,0.04,0.0,0.0,35.55865265626232,0.0
S0027_R07,2702033,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,2896.8871535095664,3596.2947696205874,6991.90090601714,19.4480058203018,58.56796038089524,Win,Win,2.337209463119507,3.528813600540161,1.6563763618469238,2,2,2,0.04,0.04,0.04,0.0,196.07038096721905,246.01435786404707
S0027_R08,2702034,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,2345.3649165458783,2475.7915013319134,1896.6573037792532,5.2680762784696915,-23.657811660152653,Win,Loss,1.7712984085083008,4.466760873794556,3.886249303817749,4,4,3,0.08,0.08,0.06,0.0,88.79068384458705,316.81037289717534
S0027_R09,2702035,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,5178.02813616637,5766.618118437798,8823.483303899322,10.206848627439191,41.31537446352885,Win,Win,1.8838660717010496,5.045976877212524,1.1731643676757812,4,4,3,0.08,0.08,0.06,0.0,25.862150988049976,297.9993920363281
S0027_R10,2702036,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,1,3,medium,1.25,uniform,medium,moderate,6256.935096220518,7969.933187377012,7341.186909525539,21.493255349613026,14.769434788510187,Win,Win,1.6679790019989014,2.164745092391968,1.4368000030517578,5,1,1,0.1,0.02,0.02,0.0,218.61480483079728,218.61480483079728
S0028_R01,2802027,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,1,3,medium,1.25,clustered,medium,strict,22761.54178201756,26884.417706437547,4895.263908021416,15.335559689034115,-364.97067797959426,Win,Loss,5.828698635101318,39.57145714759827,35.77933049201965,5,5,5,0.1,0.1,0.1,0.0,111.40016202856944,191.1896838351374
S0028_R02,2802028,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,1,3,medium,1.25,clustered,medium,strict,21192.111809902475,37429.89188904603,23631.483248635952,43.38185140175516,10.322549004088778,Win,Win,4.944123983383179,52.33245611190796,46.61396837234497,6,6,6,0.12,0.12,0.12,0.0,156.86543024662177,177.84962370157086
S0028_R03,2802029,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,1,3,medium,1.25,clustered,medium,strict,21808.24668086428,50238.20783963751,25461.20445588682,56.59031717358006,14.347152277699688,Win,Win,3.835911989212036,38.49674773216248,38.73548436164856,7,7,5,0.14,0.14,0.1,0.0,247.56328854401767,90.3928265918861
S0028_R04,2802030,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,1,3,medium,1.25,clustered,medium,strict,31121.61754204992,34880.73837533224,17302.1952714472,10.777067827041138,-79.87091842275127,Win,Loss,5.320958137512207,46.62409853935242,51.15509223937988,6,6,8,0.12,0.12,0.16,0.0,99.92377507658838,125.44939847690452
S0028_R05,2802031,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,1,3,medium,1.25,clustered,medium,strict,4061.344465732425,17742.176613290943,12961.078535226316,77.10909684728306,68.66507324452756,Win,Win,3.769148349761963,54.60000681877136,54.85351634025574,7,7,7,0.14,0.14,0.14,0.0,48.19178853276695,139.1604626877675
